35.84795682166667,127.13337795333334,-100.51917404350611
35.847956755000006,127.13337790666668,-100.9859062353576
35.847956778333334,127.13337777166667,-102.34230034744553
35.84795686166667,127.13337754833334,-103.13911562806571
35.84795692833333,127.13337733833332,-103.65191725013338
35.847956798333335,127.13337709999999,-105.89641256982624
35.84795671333333,127.133376945,-105.0643255503043
35.847956695,127.13337707500001,-105.10300789210824
35.84795671166667,127.13337712833332,-105.03083657762255
35.847956696666664,127.13337719666667,-104.05867756447616
35.84795669333334,127.13337724,-102.83629908747054
35.84795671166667,127.13337736999999,-101.8035018672086
35.84795675833333,127.13337758333334,-99.78423179836605
35.84795677166667,127.13337777500001,-99.66809513136282
35.847956741666664,127.13337792166666,-99.24306246348334
35.84795675333333,127.13337804666665,-98.36238083663922
35.84795677166667,127.13337811000001,-97.95196492275997
35.84795678,127.13337817166666,-98.68983069669163
35.847956794999995,127.13337818999999,-98.35432154834642
35.847956868333334,127.13337828333333,-98.32472104266586
35.847956823333334,127.13337830166665,-98.01017477210735
35.847956806666666,127.13337830833333,-98.46503472920026
35.84795692,127.13337838166666,-97.77439142321758
35.847956888333336,127.13337833333331,-97.60348956035759
35.84795690833334,127.13337834000001,-96.88280879145096
35.847956941666666,127.13337838833334,-96.5290298787648
35.847956945,127.13337843166667,-96.29071925324236
35.84795698666667,127.13337850166666,-96.10901270734743
35.847957009999995,127.13337854499999,-95.92223549082237
35.847957015,127.13337857833334,-95.5604784388519
35.84795701833333,127.13337856000001,-95.7814001915776
35.847957015,127.13337854833331,-96.68444580135622
35.847956975,127.13337857500001,-96.76496830432546
35.84795702833333,127.13337850833335,-96.64616699636369
35.84795700666667,127.13337852166666,-96.66305214508346
35.84795700166667,127.13337851333333,-96.47841415567865
35.84795700666667,127.13337847166667,-95.95922730935898
35.847957009999995,127.13337850333333,-96.34566075814374
35.84795704333333,127.13337847666665,-95.81347090579233
35.847956956666664,127.13337847,-96.14068037163094
35.84795696833333,127.13337843666667,-95.63237910540767
35.84795696166667,127.13337849,-95.76375321862784
35.84795697833333,127.13337847666665,-95.59400558438182
35.847957009999995,127.13337847,-96.09648712920304
35.847957055,127.13337845166667,-96.36893482071639
35.847956993333334,127.13337845166667,-95.43752192941665
